2973,4,00,026719,1
2974,4,00,027007,9
2975,4,7722,3045,9
2976,4,916004,22,1
2977,4,916004,21,3
2978,4,585,05153,8
2979,4,7845,0787,6
2980,4,88713,580,7
2981,4,8205,8933,4
2982,4,901330,41,1
2983,4,13,051307,9
2984,4,87354,393,2
2985,4,87378,838,2
2986,4,589,02791,7
2987,4,641,15909,2
2988,4,88848,857,6
2989,4,86154,263,4
2990,4,7610,0791,5
2991,4,324,07213,2
2992,4,87380,887,1
2993,4,313,61129,0
2994,4,569,63456,7
2995,4,86128,003,6
2996,4,7610,0790,7
2997,4,00,009315,0
2998,4,7554,0140,2
2999,4,00,009326,6
3000,4,88352,083,8
3001,4,8205,8773,0
3002,4,472,40302,1
3003,4,87380,349,7
3004,4,8115,6791,9
3005,4,595,13369,3
3006,4,7935,0797,2
3007,4,7628,2370,8
3008,4,8355,8473,2
3009,4,12,150133,0
3010,4,7880,0161,6
3011,4,86154,277,4
3012,4,915442,80,2
3013,4,89620,119,1
3014,4,7620,1300,5
3015,4,313,01180,3
3016,4,268,00388,6
3017,4,921012,15,6
3018,4,7628,2387,2
3019,4,89242,732,2
3020,4,8429,1317,7
3021,4,89242,734,9
3022,4,901391,52,6
3023,4,901103,90,3
3024,4,89549,144,7
3025,4,88848,830,4
3026,4,06,149742,1
3027,4,88713,585,8
3028,4,491,02053,1
3029,4,00,022529,4
3030,4,480,86355,9
3031,4,7733,7185,4
3032,4,7923,6080,3
3033,4,326,60174,4
3034,4,8429,1350,9
3035,4,88713,511,4
3036,4,88713,569,6
3037,4,89010,425,9
3038,4,589,02773,9
3039,4,7974,4264,6
3040,4,938965,63,1
3041,4,595,23715,4
3042,4,335,00059,6
3043,4,7955,1813,0
3044,4,7974,4241,7
3045,4,7620,1287,4
3046,4,88713,568,8
3047,4,595,23713,8
3048,4,434,05110,5
3049,4,86154,264,2
3050,4,623,04004,6
3051,4,434,03993,8
3052,4,491,01950,9
3053,4,8169,1869,8
3054,4,87380,886,3
3055,4,7822,0328,4
3056,4,313,64380,X
3057,4,901388,20,7
3058,4,88346,624,8
3059,4,86061,101,2
3060,4,901199,28,5
3061,4,87602,216,X
3062,4,901330,47,0
3063,4,88759,302,3
3064,4,18,608926,4
3065,4,86010,048,4
3066,4,17,218511,8
3067,4,88720,457,4
3068,4,89477,161,6
3069,4,479,01173,0
3070,4,87122,134,2
3071,4,7967,0261,X
3072,4,00,430886,0
3073,4,426,11007,6
3074,4,901317,30,X
3075,4,8295,0340,8
3076,4,324,07453,4
3077,4,478,63091,7
3078,4,7981,0784,0
3079,4,88337,377,0
3080,4,622,07068,5
3081,4,938296,23,3
3082,4,7759,7037,2
3083,4,88177,731,9
3084,4,324,07238,8
3085,4,18,511431,1
3086,4,589,02767,4
3087,4,7620,1332,3
3088,4,8105,1072,7
3089,4,87555,443,5
3090,4,324,07099,7
3091,4,87380,897,9
3092,4,327,46149,0
3093,4,18,516218,9
3094,4,18,516416,5
3095,4,902254,05,0
3096,4,87051,151,7
3097,4,385,42232,X
3098,4,87051,145,2
3099,4,87051,148,7
3100,4,7619,1012,7
3101,4,7974,5651,5
3102,4,18,269110,5
3103,4,18,269214,4
3104,4,18,269303,5
3105,4,18,269407,4
3106,4,18,269516,X
3107,4,18,269610,7
3108,4,8122,0431,3
3109,4,921164,28,2
3110,4,18,510116,3
3111,4,87984,903,0
3112,4,18,510710,2
3113,4,8115,6941,5
3114,4,18,114901,3
3115,4,7503,2022,6
3116,4,313,65132,2
3117,4,322,10462,2
3118,4,322,10464,9
3119,4,322,10465,7
3120,4,322,10466,5
3121,4,7931,1379,6
3122,4,906449,60,3
3123,4,8283,0054,6
3124,4,901927,15,9
3125,4,88325,248,5
3126,4,7620,1301,3
3127,4,87380,874,X
3128,4,8429,1312,6
3129,4,7620,1345,5
3130,4,02,261450,1
3131,4,8451,0864,X
3132,4,18,611016,6
3133,4,89384,964,6
3134,4,06,149734,0
3135,4,7937,0129,9
3136,4,324,07566,2
3137,4,324,07581,6
3138,4,641,12961,4
3139,4,8222,2037,0
3140,4,7503,1972,4
3141,4,535,00148,0
3142,4,88713,575,0
3143,4,426,23811,0
3144,4,587,53465,X
3145,4,8272,0077,7
3146,4,587,53420,X
3147,4,88399,416,3
3148,4,478,78361,6
3149,4,7972,5313,4
3150,4,434,04412,5
3151,4,86186,178,0
3152,4,89384,966,2
3153,4,417,01240,7
3154,4,7923,0372,9
3155,4,335,31206,7
3156,4,474,60434,2
3157,4,324,07472,0
3158,4,8331,5139,1
3159,4,9902031,0,0
3160,4,7503,1915,5
3161,4,8223,2940,2
3162,4,930991,90,0
3163,4,7822,0331,4
3164,4,641,12963,0
3165,4,641,12954,1
3166,4,641,12951,7
3167,4,641,12934,7
3168,4,587,53534,6
3169,4,7923,0377,X
3170,4,623,04380,0
3171,4,641,11245,2
3172,4,8348,3326,7
3173,4,7972,5561,7
3174,4,384,03496,2
3175,4,589,02703,8
3176,4,313,31235,8
3177,4,492,62058,3
3178,4,8207,4242,6
3179,4,492,55505,6
3180,4,492,22258,8
3181,4,7857,1129,9
3182,4,7684,7008,4
3183,4,255,00305,X
3184,4,492,44315,0
3185,4,7610,0796,6
3186,4,7610,0807,5
3187,4,7601,2487,X
3188,4,9901660,2,7
3189,4,324,07485,2
3190,4,8355,7150,9
3191,4,7923,7071,X
3192,4,7610,0788,5
3193,4,7610,0794,X
3194,4,06,256845,4
3195,4,16,718605,5
3196,4,479,01167,6
3197,4,7972,5316,9
3198,4,06,256817,9
3199,4,7638,0550,9
3200,4,87699,857,4
3201,4,623,04062,3
3202,4,409,54068,8
3203,4,16,660418,X
3204,4,473,03214,0
3205,4,8381,0331,X
3206,4,502,24620,4
3207,4,7981,0645,3
3208,4,7737,0874,3
3209,4,89544,370,1
3210,4,562,03763,6
3211,4,925220,12,8
3212,4,271,11703,X
3213,4,416,20402,7
3214,4,8461,0411,7
3215,4,14,189103,7
3216,4,88640,501,0
3217,4,09,418591,7
3218,4,87739,101,0
3219,4,384,03228,5
3220,4,89067,274,5
3221,4,7547,1169,6
3222,4,7942,1277,1
3223,4,594,04679,7
3224,4,947637,87,0
3225,4,641,07690,1
3226,4,89014,909,0
3227,4,89014,908,2
3228,4,16,660376,0
3229,4,8222,4372,9
3230,4,434,04437,0
3231,4,06,212601,X
3232,4,06,274828,2
3233,4,7599,1439,0
3234,4,262,11388,4
3235,4,06,212634,6
3236,4,595,23716,2
3237,4,88037,404,0
3238,4,89764,739,8
3239,4,7931,1319,2
3240,4,7572,1051,5
3241,4,931410,63,4
3242,4,588,60219,5
3243,4,250,94006,3
3244,4,250,94005,5
3245,4,00,022532,4
3246,4,502,37660,4
3247,4,8188,1547,0
3248,4,7974,9178,7
3249,4,334,97435,X
3250,4,901103,89,X
3251,4,492,65337,6
3252,4,322,10640,4
3253,4,322,10638,2
3254,4,322,10639,0
3255,4,7931,1330,3
3256,4,502,91890,3
3257,4,901553,11,9
3258,4,8355,7427,3
3259,4,7698,1174,8
3260,4,404,03213,7
3261,4,87415,473,5
3262,4,947667,93,1
3263,4,7924,0551,3
3264,4,87440,801,X
3265,4,7842,1184,5
3266,4,7703,0373,4
3267,4,587,21161,3
3268,4,411,00357,0
3269,4,7599,1409,9
3270,4,8332,2346,5
3271,4,8265,0405,5
3272,4,7944,2170,2
3273,4,7972,9100,1
3274,4,623,03951,X
3275,4,87294,315,5
3276,4,89281,095,9
3277,4,87378,850,1
3278,4,623,04147,6
3279,4,326,25049,6
3280,4,8205,8783,8
3281,4,8205,8782,X
3282,4,8205,8784,6
3283,4,8205,8782,X
3284,4,8205,8785,4
3285,4,8205,8782,X
3286,4,8205,8786,2
3287,4,8205,8782,X
3288,4,8205,8787,0
3289,4,8205,8782,X
3290,4,8205,8788,9
3291,4,8205,8782,X
3292,4,8205,8789,7
3293,4,8205,8782,X
3294,4,8205,8791,9
3295,4,8205,8790,0
3296,4,8205,8792,7
3297,4,8205,8790,0
3298,4,8205,8793,5
3299,4,8205,8790,0
3300,4,8205,8794,3
3301,4,8205,8790,0
3302,4,8205,8795,1
3303,4,8205,8790,0
3304,4,8205,8796,X
3305,4,8205,8790,0
3306,4,8205,8797,8
3307,4,8205,8790,0
3308,4,8205,8798,6
3309,4,8205,8790,0
3310,4,8205,8800,1
3311,4,8205,8799,4
3312,4,8205,8801,X
3313,4,8205,8799,4
3314,4,8205,8802,8
3315,4,8205,8799,4
3316,4,8205,8803,6
3317,4,8205,8799,4
3318,4,8205,8804,4
3319,4,8205,8799,4
3320,4,8205,8805,2
3321,4,8205,8799,4
3322,4,8205,8806,0
3323,4,8205,8799,4
3324,4,8205,8807,9
3325,4,8205,8799,4
3326,4,8205,8808,7
3327,4,8205,8799,4
3328,4,8205,8809,5
3329,4,8205,8799,4
3330,4,7601,2556,6
3331,4,7601,2566,3
3332,4,7601,2556,6
3333,4,7601,2567,1
3334,4,7601,2556,6
3335,4,7601,2568,X
3336,4,7601,2556,6
3337,4,7601,2557,4
3338,4,7601,2556,6
3339,4,7601,2558,2
3340,4,7601,2556,6
3341,4,7601,2559,0
3342,4,7601,2556,6
3343,4,7601,2560,4
3344,4,7601,2556,6
3345,4,7601,2561,2
3346,4,7601,2556,6
3347,4,7601,2562,0
3348,4,7601,2556,6
3349,4,7601,2563,9
3350,4,7601,2556,6
3351,4,7601,2564,7
3352,4,7601,2556,6
3353,4,7601,2565,5
3354,4,7601,2556,6
3355,4,87378,845,5
3356,4,7620,1331,5
3357,4,469,25072,4
3358,4,7620,1298,X
3359,4,7699,0995,0
3360,4,8115,6911,3
3361,4,434,04684,5
3362,4,8447,5472,6
3363,4,8447,5472,6
3364,4,8447,5472,6
3365,4,8447,5472,6
3366,4,8447,5472,6
3367,4,8447,5472,6
3368,4,8447,5472,6
3369,4,8447,5472,6
3370,4,8447,5472,6
3371,4,8447,5472,6
3372,4,8447,5472,6
3373,4,8447,5472,6
3374,4,8447,5472,6
3375,4,8447,5472,6
3376,4,8447,5473,4
3377,4,7907,1039,4
3378,4,8205,8896,6
3379,4,642,07365,5
3380,4,7979,8664,6
3381,4,642,03764,0
3382,4,87893,632,0
3383,4,642,07364,7
3384,4,13,032207,9
3385,4,88146,549,X
3386,4,8115,6921,0
3387,4,641,13353,0
3388,4,623,03614,6
3389,4,88346,838,0
3390,4,89032,034,2
3391,4,924836,65,6
3392,4,924718,58,0
3393,4,7974,4617,X
3394,4,7503,1872,8
3395,4,532,35119,7
3396,4,492,65341,4
3397,4,502,86150,2
3398,4,502,87131,1
3399,4,322,10511,4
3400,4,7668,3087,3
3401,4,7668,0692,1
3402,4,322,10608,0
3403,4,7657,4134,6
3404,4,322,10628,5
3405,4,322,10655,2
3406,4,258,04536,5
3407,4,535,55402,1
3408,4,254,29005,5
3409,4,7571,2108,3
3410,4,480,06216,5
3411,4,8284,1104,6
3412,4,492,65338,4
3413,4,275,00336,5
3414,4,275,00331,4
3415,4,502,65110,9
3416,4,275,00326,8
3417,4,561,96097,X
3418,4,322,10555,6
3419,4,914963,34,5
3420,4,419,04461,6
3421,4,641,12224,5
3422,4,492,10012,1
3423,4,7759,7035,6
3424,4,7668,0656,5
3425,4,589,02732,1
3426,4,478,37464,3
3427,4,8115,6931,8
3428,4,88730,549,4
3429,4,19,861860,7
3430,4,7657,4123,0
3431,4,7668,0690,5
3432,4,478,50250,1
3433,4,334,03287,7
3434,4,313,00678,8
3435,4,88384,080,8
3436,4,595,23733,2
3437,4,419,04410,1
3438,4,7569,0815,2
3439,4,88720,431,0
3440,4,930991,51,X
3441,4,07,243688,7
3442,4,88399,342,6
3443,4,384,03498,9
3444,4,7823,0390,4
3445,4,254,16716,4
3446,4,7741,2257,2
3447,4,88344,107,5
3448,4,404,03072,X
3449,4,8443,2051,3
3450,4,534,03701,5
3451,4,326,60173,6
3452,4,591,08128,1
3453,4,433,21734,4
3454,4,433,21734,4
3455,4,00,603088,6
3456,4,7698,2408,4
3457,4,478,77019,0
3458,4,391,61873,7
3459,4,7705,0186,2
3460,4,88346,532,2
3461,4,594,04823,4
3462,4,569,63745,0
3463,4,06,334887,3
3464,4,19,861883,6
3465,4,88595,507,6
3466,4,02,261454,4
3467,4,9901918,0,3
3468,4,591,08141,9
3469,4,8205,9588,1
3470,4,86126,129,5
3471,4,480,03999,6
3472,4,89205,479,8
3473,4,8429,1338,X
3474,4,7882,0699,4
3475,4,07,243926,6
3476,4,540,03305,0
3477,4,587,03167,4
3478,4,09,303531,8
3479,4,948756,25,3
3480,4,654,00191,3
3481,4,409,24069,2
3482,4,324,07101,2
3483,4,7571,5049,0
3484,4,06,149773,1
3485,4,06,211936,6
3486,4,06,211934,X
3487,4,270,00040,6
3488,4,931575,47,1
3489,4,7974,9281,3
3490,4,560,04075,3
3491,4,88713,576,9
3492,4,502,92530,6
3493,4,532,19228,5
3494,4,7845,1442,2
3495,4,87769,616,4
3496,4,7972,1915,7
3497,4,924737,73,9
3498,4,495,18181,5
3499,4,623,03856,4
3500,4,426,49005,7
3501,4,931231,12,8
3502,4,18,517622,8
3503,4,334,93332,7
3504,4,87332,209,X
3505,4,10,472101,8
3506,4,10,610059,2
3507,4,7885,0879,6
3508,4,495,37141,X
3509,4,643,04006,8
3510,4,643,04010,6
3511,4,643,05003,9
3512,4,643,05004,7
3513,4,643,05011,X
3514,4,8167,0602,X
3515,4,87293,263,3
3516,4,7893,0026,9
3517,4,86124,032,8
3518,4,12,003528,X
3519,4,7572,1102,3
3520,4,338,19605,X
3521,4,641,16212,3
3522,4,431,71047,7
3523,4,8051,0836,3
3524,4,272,21079,3
3525,4,901916,02,5
3526,4,8057,6151,2
3527,4,8355,7206,8
3528,4,87893,595,2
3529,4,8165,0322,6
3530,4,938984,30,X
3531,4,582,45226,4
3532,4,589,02745,3
3533,4,88346,716,3
3534,4,7893,0029,3
3535,4,535,51418,6
3536,4,901234,51,X
3537,4,88713,545,9
3538,4,13,040210,2
3539,4,902066,12,2
3540,4,88384,074,3
3541,4,272,21078,5
3542,4,8057,1314,3
3543,4,495,18231,5
3544,4,7599,1418,8
3545,4,00,022613,4
3546,4,8188,1592,6
3547,4,7592,6084,6
3548,4,589,02771,2
3549,4,8355,7940,2
3550,4,902027,03,8
3551,4,478,29045,8
3552,4,7503,1913,9
3553,4,657,03921,0
3554,4,8188,1730,9
3555,4,7710,1564,3
3556,4,7503,1903,1
3557,4,89205,465,8
3558,4,8205,8897,4
3559,4,89294,404,1
3560,4,87257,423,0
3561,4,642,06272,6
3562,4,88621,286,7
3563,4,8295,0343,2
3564,4,7556,1182,2
3565,4,7885,0925,3
3566,4,06,159689,6
3567,4,326,65296,9
3568,4,7679,3335,8
3569,4,8058,4570,8
3570,4,7935,0788,3
3571,4,7935,0755,7
3572,4,7620,1330,7
3573,4,8309,4490,0
3574,4,502,37380,X
3575,4,7944,2173,7
3576,4,496,03728,9
3577,4,901812,71,8
3578,4,434,05074,5
3579,4,561,10151,9
3580,4,8309,4479,X
3581,4,7823,0403,X
3582,4,8061,2008,1
3583,4,05,401948,X
3584,4,7620,1223,8
3585,4,419,04496,9
3586,4,7569,0737,7
3587,4,532,31150,0
3588,4,480,06158,4
3589,4,7620,1323,4
3590,4,8207,1628,X
3591,4,502,37610,8
3592,4,254,11631,4
3593,4,254,11632,2
3594,4,495,37341,2
3595,4,7569,0750,4
3596,4,8201,1795,5
3597,4,542,70145,X
3598,4,621,07490,3
3599,4,433,22764,1
3600,4,561,96095,3
3601,4,569,64003,6
3602,4,00,430907,7
3603,4,478,32110,8
3604,4,8059,0958,7
3605,4,532,35082,4
3606,4,433,24944,0
3607,4,324,07483,6
3608,4,8272,0119,6
3609,4,532,31185,3
3610,4,8309,4491,9
3611,4,502,41410,7
3612,4,8394,1989,2
3613,4,8309,4499,4
3614,4,7944,2176,1
3615,4,478,47067,7
3616,4,434,04400,1
3617,4,86186,175,6
3618,4,8171,9124,4
3619,4,8171,9125,2
3620,4,535,55368,8
3621,4,7944,2168,0
3622,4,7620,1216,5
3623,4,496,03740,8
3624,4,561,22398,3
3625,4,274,19717,4
3626,4,382,05546,6
3627,4,492,53173,4
3628,4,8207,1633,6
3629,4,502,37740,6
3630,4,88956,275,3
3631,4,901812,72,6
3632,4,8284,1103,8
3633,4,8201,1796,3
3634,4,8061,2042,1
3635,4,532,11025,4
3636,4,478,30069,0
3637,4,8201,1775,0
3638,4,86130,061,4
3639,4,87290,183,5
3640,4,89186,108,8
3641,4,561,91096,4
3642,4,419,04373,3
3643,4,7710,1517,1
3644,4,8433,1221,5
3645,4,8433,1214,2
3646,4,06,159680,2
3647,4,569,63755,8
3648,4,7741,2133,9
3649,4,343,00250,0
3650,4,485,99825,8
3651,4,478,21045,4
3652,4,7620,1318,8
3653,4,02,274149,X
3654,4,641,16224,7
3655,4,88848,817,7
3656,4,322,10597,1
3657,4,272,11105,1
3658,4,492,31340,0
3659,4,492,39423,0
3660,4,623,03873,4
3661,4,595,23724,3
3662,4,8461,0402,8
3663,4,06,256812,8
3664,4,8188,1731,7
3665,4,06,149754,5
3666,4,7664,1060,2
3667,4,8429,1325,8
3668,4,495,86571,4
3669,4,7571,2140,7
3670,4,00,022739,4
3671,4,562,09081,2
3672,4,7710,1572,4
3673,4,88361,254,6
3674,4,12,101737,4
3675,4,8429,1313,4
3676,4,901810,19,7
3677,4,492,37103,6
3678,4,532,10895,0
3679,4,532,10894,2
3680,4,7842,1208,6
3681,4,532,21514,5
3682,4,532,19262,5
3683,4,532,19261,7
3684,4,8330,1361,4
3685,4,532,35124,3
3686,4,492,31337,0
3687,4,88990,114,0
3688,4,502,65250,4
3689,4,8169,1868,X
3690,4,582,76513,0
3691,4,7572,1080,9
3692,4,902397,00,5
3693,4,434,04129,0
3694,4,86186,162,4
3695,4,415,07067,1
3696,4,7601,2620,1
3697,4,05,201929,6
3698,4,921190,27,5
3699,4,480,08870,9
3700,4,478,21052,7
3701,4,13,034223,1
3702,4,7593,0798,2
3703,4,8115,6811,7
3704,4,8355,4085,9
3705,4,89812,061,X
3706,4,502,65160,5
3707,4,8061,1944,X
3708,4,480,06176,2
3709,4,7972,2275,1
3710,4,478,37460,0
3711,4,595,23727,8
3712,4,06,149760,X
3713,4,8451,0887,9
3714,4,338,19806,0
3715,4,408,32255,5
3716,4,87572,122,6
3717,4,8037,0128,8
3718,4,8090,1093,7
3719,4,89691,830,4
3720,4,10,115171,7
3721,4,7923,1667,7
3722,4,589,02764,X
3723,4,589,02728,3
3724,4,89186,111,8
3725,4,87798,188,8
3726,4,535,51426,7
3727,4,417,01376,4
3728,4,902182,03,3
3729,4,535,51457,7
3730,4,535,00166,9
3731,4,384,03396,6
3732,4,641,04223,3
3733,4,13,032328,8
3734,4,7972,9089,7
3735,4,641,04222,5
3736,4,12,150131,4
3737,4,04,376201,1
3738,4,499,22865,4
3739,4,326,40218,0
3740,4,641,04217,9
3741,4,7923,1639,1
3742,4,87798,206,X
3743,4,589,02709,7
3744,4,474,01762,5
3745,4,8433,1218,5
3746,4,8433,1214,2
3747,4,496,03744,0
3748,4,534,03813,5
3749,4,8171,9128,7
3750,4,385,36204,1
3751,4,939015,60,2
3752,4,8272,0085,8
3753,4,8061,2115,0
3754,4,335,31256,3
3755,4,384,03393,1
3756,4,7923,1664,2
3757,4,7823,0400,5
3758,4,641,04229,2
3759,4,417,01366,7
3760,4,326,40223,7
3761,4,7923,1659,6
3762,4,7923,1660,X
3763,4,8037,2393,1
3764,4,7923,1647,2
3765,4,7923,1658,8
3766,4,89691,855,X
3767,4,7923,1653,7
3768,4,641,04228,4
3769,4,641,04225,X
3770,4,326,40222,9
3771,4,641,04219,5
3772,4,417,01354,3
3773,4,7923,1638,3
3774,4,7923,1650,2
3775,4,86075,071,3
3776,4,7923,1635,9
3777,4,86075,069,1
3778,4,7923,1640,5
3779,4,8348,3501,4
3780,4,89384,971,9
3781,4,88086,161,8
3782,4,426,21318,5
3783,4,495,56391,2
3784,4,7882,0641,2
3785,4,587,21123,0
3786,4,641,13381,6
3787,4,415,02806,3
3788,4,569,63415,X
3789,4,8163,3653,2
3790,4,8061,1960,1
3791,4,8061,2155,X
3792,4,8207,1620,4
3793,4,13,032209,5
3794,4,8301,1019,8
3795,4,380,04204,9
3796,4,88848,898,3
3797,4,915156,12,5
3798,4,408,59220,X
3799,4,480,83712,4
3800,4,642,05580,0
3801,4,7710,1537,6
3802,4,434,04426,5
3803,4,8205,9604,7
3804,4,7971,0723,5
3805,4,7503,1943,0
3806,4,89014,881,7
3807,4,322,10620,X
3808,4,535,51363,5
3809,4,502,91960,8
3810,4,478,75009,2
3811,4,7766,1501,0
3812,4,7766,1500,2
3813,4,561,35149,3
3814,4,532,13276,2
3815,4,322,10666,8
3816,4,502,37190,4
3817,4,7949,6647,4
3818,4,88384,076,X
3819,4,335,30286,X
3820,4,335,30282,7
3821,4,532,13275,4
3822,4,641,04218,7
3823,4,335,30281,9
3824,4,417,01357,8
3825,4,335,30284,3
3826,4,335,30283,5
3827,4,335,35326,X
3828,4,534,03857,7
3829,4,535,51358,9
3830,4,8061,2137,1
3831,4,02,261458,7
3832,4,7571,0143,0
3833,4,915658,44,9
3834,4,434,05004,4
3835,4,86186,193,4
3836,4,88762,041,1
3837,4,8461,0414,1
3838,4,324,07267,1
3839,4,02,261435,8
3840,4,06,274961,0
3841,4,265,05245,2
3842,4,07,243814,6
3843,4,06,212413,0
3844,4,309,01643,X
3845,4,415,02728,8
3846,4,313,51122,9
3847,4,492,68126,4
3848,4,502,86430,7
3849,4,502,87791,3
3850,4,17,183678,6
3851,4,17,183676,X
3852,4,534,03714,7
3853,4,569,63954,2
3854,4,7657,4135,4
3855,4,7980,0778,1
3856,4,419,04460,8
3857,4,916123,46,8
3858,4,8163,3627,3
3859,4,7657,4128,1
3860,4,8061,2014,6
3861,4,335,45023,0
3862,4,335,45026,5
3863,4,502,92420,2
3864,4,17,183677,8
3865,4,384,03389,3
3866,4,06,212346,0
3867,4,09,416117,1
3868,4,16,365580,8
3869,4,492,53179,3
3870,4,7966,3816,4
3871,4,7851,0220,9
3872,4,12,204331,X
3873,4,265,01206,X
3874,4,7684,8884,6
3875,4,654,00301,0
3876,4,480,06202,5
3877,4,537,25218,9
3878,4,627,85031,X
3879,4,86145,053,5
3880,4,86145,052,7
3881,4,86101,018,7
3882,4,569,63990,9
3883,4,7726,0319,0
3884,4,7944,1264,9
3885,4,495,15752,3
3886,4,88709,135,4
3887,4,408,10577,5
3888,4,433,20124,3
3889,4,433,20024,7
3890,4,7547,1177,7
3891,4,433,20033,6
3892,4,433,20034,4
3893,4,419,04485,3
3894,4,391,12911,6
3895,4,86128,012,5
3896,4,7902,3135,6
3897,4,324,07379,1
3898,4,906310,58,3
3899,4,906310,59,1
3900,4,502,37350,8
3901,4,88177,672,X
3902,4,502,24750,2
3903,4,433,22793,5
3904,4,419,04364,4
3905,4,18,834922,0
3906,4,18,834813,5
3907,4,18,661818,6
3908,4,18,661912,3
3909,4,12,003553,0
3910,4,8222,4379,6
3911,4,88023,859,7
3912,4,901354,06,X
3913,4,89390,051,X
3914,4,393,33225,3
3915,4,260,24430,2
3916,4,18,520618,6
3917,4,393,33228,8
3918,4,539,71919,X
3919,4,88636,077,7
3920,4,535,55378,5
3921,4,88346,891,7
3922,4,88037,434,2
3923,4,561,26351,9
3924,4,502,91620,X
3925,4,8265,0400,4
3926,4,916117,60,3
3927,4,582,85213,0
3928,4,87649,605,6
3929,4,502,37310,9
3930,4,419,04360,1
3931,4,322,10623,4
3932,4,87662,382,1
3933,4,7676,9696,8
3934,4,623,04131,X
3935,4,89691,890,8
3936,4,495,18131,9
3937,4,7931,1386,9
3938,4,492,60140,6
3939,4,7931,1368,0
3940,4,492,60136,8
3941,4,7612,6170,6
3942,4,901431,30,7
3943,4,7845,1309,4
3944,4,623,03879,3
3945,4,8158,0477,X
3946,4,8115,6801,X
3947,4,88721,691,2
3948,4,7503,1859,0
3949,4,87919,157,4
3950,4,947553,33,2
3951,4,7972,5321,5
3952,4,8188,1563,2
3953,4,13,040211,0
3954,4,87559,187,X
3955,4,406,03096,4
3956,4,88352,093,5
3957,4,7944,1261,4
3958,4,419,04352,0
3959,4,88361,269,4
3960,4,272,16018,4
3961,4,641,16225,5
3962,4,7857,1152,3
3963,4,8348,3709,2
3964,4,7907,1085,8
3965,4,13,056058,1
3966,4,8037,2391,5
3967,4,7620,1313,7
3968,4,562,09096,0
3969,4,8332,2320,1
3970,4,495,18281,1
3971,4,7707,0710,X
3972,4,8309,4493,5
3973,4,88125,150,3
3974,4,8309,4492,7
3975,4,561,25408,0
3976,4,915928,31,4
3977,4,623,03895,5
3978,4,335,35288,3
3979,4,502,24450,3
3980,4,88848,850,9
3981,4,491,02029,9
3982,4,7620,1353,6
3983,4,326,25050,X
3984,4,313,61130,4
3985,4,326,45068,1
3986,4,7620,1312,9
3987,4,7556,1179,2
3988,4,595,23730,8
3989,4,641,12943,6
3990,4,86145,067,5
3991,4,641,18314,7
3992,4,87449,132,4
3993,4,8057,2231,2
3994,4,496,03720,3
3995,4,8429,1339,8
3996,4,495,37301,3
3997,4,495,37311,0
3998,4,492,31343,5
3999,4,535,55281,9
4000,4,641,12230,X
4001,4,8348,3702,5
4002,4,434,05586,0
4003,4,7710,1588,0
4004,4,585,05097,3
4005,4,7948,0625,6
4006,4,7944,1271,1
4007,4,88709,137,0
4008,4,419,04418,7
4009,4,414,60134,7
4010,4,487,36842,1
4011,4,326,40225,3
4012,4,7664,1064,5
4013,4,7620,1292,0
4014,4,7923,1643,X
4015,4,88848,916,5
4016,4,589,02790,9
4017,4,8058,2465,4
4018,4,7503,1988,0
4019,4,89629,122,0
4020,4,89629,124,7
4021,4,89629,123,9
4022,4,89629,124,7
4023,4,89629,121,2
4024,4,89629,124,7
4025,4,7620,1295,5
4026,4,7620,1319,6
4027,4,8057,1312,7
4028,4,641,15907,6
4029,4,88177,730,0
4030,4,7620,1314,5
4031,4,7754,0067,3
4032,4,641,13371,9
4033,4,384,03470,9
4034,4,589,02778,X
4035,4,8429,1345,2
4036,4,7710,1498,1
4037,4,419,04377,6
4038,4,88713,570,X
4039,4,14,001995,6
4040,4,589,02719,4
4041,4,495,86561,7
4042,4,469,23231,9
4043,4,88848,849,5
4044,4,8158,0498,2
4045,4,585,05099,X
4046,4,7503,1891,4
4047,4,7503,1893,0
4048,4,947553,30,8
4049,4,7893,0023,4
4050,4,7664,1054,8
4051,4,7503,1892,2
4052,4,86031,028,4
4053,4,7923,3189,7
4054,4,589,02788,7
4055,4,491,02030,2
4056,4,00,022740,8
4057,4,8205,8930,X
4058,4,532,13278,9
4059,4,7966,4253,6
4060,4,623,04024,0
4061,4,7885,0923,7
4062,4,8451,0906,9
4063,4,8205,9628,4
4064,4,8205,9627,6
4065,4,8205,9637,3
4066,4,8205,9627,6
4067,4,8205,9639,X
4068,4,8205,9638,1
4069,4,8205,9640,3
4070,4,8205,9638,1
4071,4,8205,9641,1
4072,4,8205,9638,1
4073,4,8205,9642,X
4074,4,8205,9638,1
4075,4,8205,9643,8
4076,4,8205,9638,1
4077,4,8205,9644,6
4078,4,8205,9638,1
4079,4,8205,9645,4
4080,4,8205,9638,1
4081,4,8205,9646,2
4082,4,8205,9638,1
4083,4,8205,9647,0
4084,4,8205,9638,1
4085,4,8205,9629,2
4086,4,8205,9627,6
4087,4,8205,9648,9
4088,4,8205,9638,1
4089,4,8205,9630,6
4090,4,8205,9627,6
4091,4,8205,9631,4
4092,4,8205,9627,6
4093,4,8205,9632,2
4094,4,8205,9627,6
4095,4,8205,9633,0
4096,4,8205,9627,6
4097,4,8205,9634,9
4098,4,8205,9627,6
4099,4,8205,9635,7
4100,4,8205,9627,6
4101,4,8205,9636,5
4102,4,8205,9627,6
